id,title,media_type,original_title,release_date,year,format,genre,director,rating,user_rating,tmdb_id,tmdb_media_type,tmdb_url,poster_path,backdrop_path,overview,trailer_url,runtime,upc,location,notes,season_number,episode_number,episode_title,network,type_details,series_id,space_id,library_id,import_source,added_by,created_at,updated_at,signed_by,signed_role,signed_on,signed_at,signed_proof_path,cast_members,owned_formats,estimated_value_low,estimated_value_mid,estimated_value_high,valuation_currency,valuation_source,valuation_last_updated,tv_season_count,tv_completed_season_count,tv_all_seasons_completed,cast
4102,Space 1999,tv_series,,,,Digital,,David Lane,,,134,tv,https://www.themoviedb.org/tv/134,/77Jn71Aw4mct3phi7wpjLdvO9U5.jpg,/3igZ4K3pKIEoD2nyvgmmVOMuz3E.jpg,,,,,,Imported from Plex section 2,,,,,,,1,7,plex,1,2026-03-08T16:48:35.563Z,2026-04-20T05:31:11.262Z,,,,,,"Martin Landau, Barbara Bain, Catherine Schell, Tony Anholt","[""digital""]",,,,,,,2,2,true,"Martin Landau, Barbara Bain, Catherine Schell, Tony Anholt"
4103,Spaceballs: The Animated Series,tv_series,,2008-09-21T00:00:00.000Z,2008,Digital,,,,,12785,tv,https://www.themoviedb.org/tv/12785,/9fvCjSavlPxibHoqVljboyaFBNL.jpg,/x0ODBAJ2udzl3k3tsEjrBDO5580.jpg,An animated parody of popular science fiction movies and TV shows.,,30,,,Imported from Plex section 2,,,,MGM Television,,,1,7,plex,1,2026-03-08T16:48:35.772Z,2026-04-20T05:31:11.551Z,,,,,,"Mel Brooks, Daphne Zuniga, Rino Romano, Tino Insana, Dee Bradley Baker, Joan Rivers","[""digital""]",,,,,,,1,1,true,"Mel Brooks, Daphne Zuniga, Rino Romano, Tino Insana, Dee Bradley Baker, Joan Rivers"
4104,Spaced,tv_series,,1999-09-24T00:00:00.000Z,1999,Digital,,,,,745,tv,https://www.themoviedb.org/tv/745,/igZWEYUohDxlLodq8RkeJa7jBna.jpg,/q187vcRKB9WCOQyjo9Cl4No9cea.jpg,The adventures of Tim and Daisy who rent a room in Marsha Klein's house under the pretense that they are a couple. Also in the house is frustrated painter Brian. Together with TA fanatic Mike and Daisy's girlfriend Twist the duo get into a series of situations with hilarious results.,,27,,,Imported from Plex section 2,,,,Paramount Comedy Channel,,,1,7,plex,1,2026-03-08T16:48:35.971Z,2026-04-20T05:31:11.808Z,,,,,,"Simon Pegg, Jessica Hynes, Nick Frost, Mark Heap, Julia Deakin","[""digital""]",,,,,,,2,2,true,"Simon Pegg, Jessica Hynes, Nick Frost, Mark Heap, Julia Deakin"
4105,Spartacus,tv_series,,2010-01-22T00:00:00.000Z,2010,Digital,,,,,46296,tv,https://www.themoviedb.org/tv/46296,/c2GKN4VHCj1dnjFMANRpGkCVBae.jpg,/zbfXS4o6UykeXsD8djFTyV7Cj4N.jpg,"The life of Spartacus, the gladiator who led a rebellion against the Romans.",,53,,,Imported from Plex section 2,,,,Starz Productions,,,1,7,plex,1,2026-03-08T16:48:36.165Z,2026-04-20T05:31:12.065Z,,,,,,"Liam McIntyre, Manu Bennett, Dustin Clare, Cynthia Addai-Robinson, Jaime Murray, Ellen Hollman, Luna Rioumina, Marisa Ramirez","[""digital""]",,,,,,,4,3,false,"Liam McIntyre, Manu Bennett, Dustin Clare, Cynthia Addai-Robinson, Jaime Murray, Ellen Hollman, Luna Rioumina, Marisa Ramirez"
4106,Stan Against Evil,tv_series,,2016-10-30T00:00:00.000Z,2016,Digital,,,,,67832,tv,https://www.themoviedb.org/tv/67832,/4l6BIYxGdAhffh2KT16C6yAJzRn.jpg,/3EZULohkhI9SpzGS0DHUmfjejTD.jpg,"An aging police sheriff who has recently lost his position due to an angry outburst begrudgingly joins an alliance with new sheriff, Evie Barret to battle angry demons haunting their small New Hampshire town.",,23,,,Imported from Plex section 2,,,,3 Arts Entertainment,,,1,7,plex,1,2026-03-08T16:48:36.380Z,2026-04-20T05:31:12.387Z,,,,,,"John C. McGinley, Janet Varney, Nate Mooney, Deborah Baker Jr.","[""digital""]",,,,,,,3,3,true,"John C. McGinley, Janet Varney, Nate Mooney, Deborah Baker Jr."
4107,Star Trek Continues,tv_series,,2013-05-24T00:00:00.000Z,2013,Digital,,,,,,tv,,,,The further adventures of the crew of the USS Enterprise.,,45,,,Imported from Plex section 2,,,,Dracogen,,,1,7,plex,1,2026-03-08T16:48:36.564Z,2026-04-20T05:31:12.611Z,,,,,,,"[""digital""]",,,,,,,1,0,false,
4108,Star Trek: Lower Decks,tv_series,,2020-08-06T00:00:00.000Z,2020,Digital,,,,,85948,tv,https://www.themoviedb.org/tv/85948,/i7Em3r7KCyNfkOwMkyqN8UMvK8S.jpg,/kG7GwGBHpCI6lA6SaEydKHHOxkU.jpg,"Boldly going where no one has gone before, Star Trek: Lower Decks follows the underdogs of Starfleet and their crazy adventures traversing the universe, helping civilizations and new life, and keeping up appearances without making total fools of themselves along the way. It's Star Trek, but more irreverent than you've ever seen it before.",,27,,,Imported from Plex section 2,,,,Roddenberry Entertainment,,,1,7,plex,1,2026-03-08T16:48:36.711Z,2026-04-20T05:31:12.854Z,,,,,,"Tawny Newsome, Jack Quaid, Noël Wells, Eugene Cordero, Dawnn Lewis, Gillian Vigman, Jerry O'Connell, Fred Tatasciore","[""digital""]",,,,,,,3,3,true,"Tawny Newsome, Jack Quaid, Noël Wells, Eugene Cordero, Dawnn Lewis, Gillian Vigman, Jerry O'Connell, Fred Tatasciore"
4109,Star Trek: Strange New Worlds,tv_series,,2022-05-05T00:00:00.000Z,2022,Digital,,,,,103516,tv,https://www.themoviedb.org/tv/103516,/w6KapI2JvrCkOPmQhkwYPJNjqeo.jpg,/fZJs6xgU9dqIg9phIXjZAZOInzy.jpg,"Star Trek boldly goes where the franchise has never gone before: to Strange New Worlds. Following the USS Enterprise, Captain Christopher Pike and everyone's favourite Vulcan-human hybrid, Spock, are charting the course that will lead to Star Trek: The Original Series and shape the destiny of Universe's future.",,52,,,Imported from Plex section 2,,,,Secret Hideout,,,1,7,plex,1,2026-03-08T16:48:36.921Z,2026-04-20T05:31:13.170Z,,,,,,"Anson Mount, Ethan Peck, Jess Bush, Christina Chong, Celia Rose Gooding, Melissa Navia, Babs Olusanmokun, Martin Quinn","[""digital""]",,,,,,,2,2,true,"Anson Mount, Ethan Peck, Jess Bush, Christina Chong, Celia Rose Gooding, Melissa Navia, Babs Olusanmokun, Martin Quinn"
4110,Star Wars: Rebels,tv_series,Star Wars Rebels,2014-08-10T00:00:00.000Z,2014,Digital,,,,,60554,tv,https://www.themoviedb.org/tv/60554,/eLrScs6Bs26JMcS8hiZhf7YRROr.jpg,/8BNjxMJMFp0BgqMh4PyuwZMXxh1.jpg,"An animated television series set between the events of Star Wars: Episode III - Revenge of the Sith (2005) and Star Wars: Episode IV - A New Hope (1977), this show takes place in a time where the Empire is securing its grip on the galaxy and hunting down the last of the Jedi Knights as a fledgling rebellion against the Empire is taking shape.",,22,,,Imported from Plex section 2,,,,Lucasfilm Ltd.,,,1,7,plex,1,2026-03-08T16:48:37.125Z,2026-04-20T05:31:13.467Z,,,,,,"Freddie Prinze Jr., Taylor Gray, Vanessa Marshall, Tiya Sircar, Dave Filoni, Steve Blum, David Oyelowo","[""digital""]",,,,,,,4,3,false,"Freddie Prinze Jr., Taylor Gray, Vanessa Marshall, Tiya Sircar, Dave Filoni, Steve Blum, David Oyelowo"
4111,Star Wars: The Bad Batch,tv_series,,2021-05-04T00:00:00.000Z,2021,Digital,,,,,105971,tv,https://www.themoviedb.org/tv/105971,/5mHus672nuinyaE0FtqvD0AddcY.jpg,/sjxtIUCWR74yPPcZFfTsToepfWm.jpg,"The clone special unit called ""The Bad Batch"" consists of clones with helpful side effects, such as super strength, make their way through the newly founded empire and trying to find out why all clone troops, except themselves, opposed their Jedi generals.",,30,,,Imported from Plex section 2,,,,Lucasfilm Animation,,,1,7,plex,1,2026-03-08T16:48:37.350Z,2026-04-20T05:31:13.822Z,,,,,,"Dee Bradley Baker, Michelle Ang","[""digital""]",,,,,,,2,2,true,"Dee Bradley Baker, Michelle Ang"
4112,Star Wars: The Clone Wars,tv_series,,2008-10-03T00:00:00.000Z,2008,Digital,,,,,4194,tv,https://www.themoviedb.org/tv/4194,/e1nWfnnCVqxS2LeTO3dwGyAsG2V.jpg,/m6eRgkR1KC6Mr6gKx6gKCzSn6vD.jpg,Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.,,23,,,Imported from Plex section 2,,,,Lucasfilm Animation,,,1,7,plex,1,2026-03-08T16:48:37.556Z,2026-04-20T05:31:14.135Z,,,,,,"Ashley Eckstein, Matt Lanter, James Arnold Taylor, Dee Bradley Baker, Tom Kane","[""digital""]",,,,,,,1,1,true,"Ashley Eckstein, Matt Lanter, James Arnold Taylor, Dee Bradley Baker, Tom Kane"
4113,Star Wars: Visions,tv_series,,2021-09-22T00:00:00.000Z,2021,Digital,,,,,114478,tv,https://www.themoviedb.org/tv/114478,/lG9ltUP4FwvsQBcwOJYceDbP48E.jpg,/m2QTmJhe36uKrkQjC1MsNV7Dcqp.jpg,An anthology of animated shorts from around the world celebrating the mythology of Star Wars through unique cultural perspectives.,,22,,,Imported from Plex section 2,,,,Lucasfilm Ltd.,,,1,7,plex,1,2026-03-08T16:48:37.761Z,2026-04-20T05:31:14.421Z,,,,,,,"[""digital""]",,,,,,,2,2,true,
4114,Stargate SG-1,tv_series,,1997-07-27T00:00:00.000Z,1997,Digital,,,,,4629,tv,https://www.themoviedb.org/tv/4629,/dQjmI7XxI47v8IM2MUysHG0LuU2.jpg,/yOyzlRw54oYaGvhUBdPr7TFwtrX.jpg,"Set after the events of the Stargate (1994) movie, the series follows SG-1, one of many secret military teams of soldiers and scientists who travel through a gateway to other planets and fight against dangerous aliens to protect earth.",,42,,,Imported from Plex section 2,,,,MGM Television,,,1,7,plex,1,2026-03-08T16:48:37.977Z,2026-04-20T05:31:14.708Z,,,,,,"Ben Browder, Amanda Tapping, Christopher Judge, Michael Shanks, Claudia Black, Beau Bridges","[""digital""]",,,,,,,10,9,false,"Ben Browder, Amanda Tapping, Christopher Judge, Michael Shanks, Claudia Black, Beau Bridges"
4115,Stargate: Atlantis,tv_series,Stargate Atlantis,2004-07-16T00:00:00.000Z,2004,Digital,,,,,2290,tv,https://www.themoviedb.org/tv/2290,/l0JYr2iqwId6VOmCV8dHzlIM6Wd.jpg,/SLAPI1h9SWBMLTCO8ULvTGiP9G.jpg,"An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy: The Wraith.",,45,,,Imported from Plex section 2,,,,Acme Shark,,,1,7,plex,1,2026-03-08T16:48:38.286Z,2026-04-20T05:31:15.186Z,,,,,,"Joe Flanigan, David Hewlett, Rachel Luttrell, Jewel Staite, Robert Picardo, Jason Momoa","[""digital""]",,,,,,,5,5,true,"Joe Flanigan, David Hewlett, Rachel Luttrell, Jewel Staite, Robert Picardo, Jason Momoa"
4116,The Starlost,tv_series,,1973-09-22T00:00:00.000Z,1973,Digital,,,,,3996,tv,https://www.themoviedb.org/tv/3996,/nBOH0b1KhF0KTAZL4ST7pXcU1cI.jpg,/zP3JHcXwCCiY3yvQ7AGbdYJIGFm.jpg,A group of humans must explore a vast starship in order to find the controls to save it from destruction.,,60,,,Imported from Plex section 2,,,,Glen Warren Productions,,,1,7,plex,1,2026-03-08T16:48:38.540Z,2026-04-20T05:31:15.573Z,,,,,,"Keir Dullea, Robin Ward, Gay Rowan, William Osler","[""digital""]",,,,,,,1,1,true,"Keir Dullea, Robin Ward, Gay Rowan, William Osler"
4117,Steve Smith Playhouse,tv_series,,2004-09-12T00:00:00.000Z,2004,Digital,,,,,20346,tv,https://www.themoviedb.org/tv/20346,,,"Steve Smith Playhouse is a Canadian English language television series produced by S&S Productions that debuted in 2004.

The series consists of 13 half hour episodes starring Canadian actor and comedian Steve Smith. In each episode Smith takes one specific B-movie from the 1950s or 1960s, condenses them to a half hour and uses his voice to replace that of the lead character, while all the other characters’ performances remain untouched, often changing the plot and tone of the original movie.",,30,,,Imported from Plex section 2,,,,,,,1,7,plex,1,2026-03-08T16:48:38.737Z,2026-04-20T05:31:15.853Z,,,,,,"Steve Smith, Steve Smith","[""digital""]",,,,,,,0,0,false,"Steve Smith, Steve Smith"
4118,Steven Universe,tv_series,,2013-07-27T00:00:00.000Z,2013,Digital,,,,,61175,tv,https://www.themoviedb.org/tv/61175,/8zRstOgaipruJPlsHK2diMx4lPy.jpg,/e5YSF0Inv9eL77jv2WQtNOOB3Bg.jpg,"A team of intergalactic warriors fights to protect the Earth, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",,11,,,Imported from Plex section 2,,,,Cartoon Network Studios,,,1,7,plex,1,2026-03-08T16:48:38.925Z,2026-04-20T05:31:16.123Z,,,,,,"Zach Callison, Estelle, Michaela Dietz, Deedee Magno Hall","[""digital""]",,,,,,,4,3,false,"Zach Callison, Estelle, Michaela Dietz, Deedee Magno Hall"
4119,Still Game,tv_series,,2002-09-06T00:00:00.000Z,2002,Digital,,,,,436,tv,https://www.themoviedb.org/tv/436,/b5O5zTFlaiwXb8FrqqTA0sihJPO.jpg,/eeNX1xshEAZ663DZgiHdh4xSNhF.jpg,Jack and Victor have broken out of Chewin' The Fat and now have their own six part series on BBC One Scotland. These Glaswegian patter merchants may be long in the tooth but they're Still Game for all kinds of carry-on.,,30,,,Imported from Plex section 2,,,,BBC Scotland,,,1,7,plex,1,2026-03-08T16:48:39.212Z,2026-04-20T05:31:16.490Z,,,,,,"Ford Kiernan, Greg Hemphill, Paul Riley, Jane McCarry, Sanjeev Kohli, Gavin Mitchell, Mark Cox, Scott Reid","[""digital""]",,,,,,,9,9,true,"Ford Kiernan, Greg Hemphill, Paul Riley, Jane McCarry, Sanjeev Kohli, Gavin Mitchell, Mark Cox, Scott Reid"
4120,Stormtrooper Vlog,tv_series,,,2025,Digital,,,,,,tv,,,,,,,,,Imported from Plex section 2,,,,,,,1,7,plex,1,2026-03-08T16:48:39.416Z,2026-04-20T05:31:16.784Z,,,,,,,"[""digital""]",,,,,,,1,1,true,
4121,The Story of Pearl Girl,tv_series,珠帘玉幕,2024-11-01T00:00:00.000Z,2024,Digital,,Xie Ze,,,240440,tv,https://www.themoviedb.org/tv/240440,/rggdEAQkad1SFGJUg48tlhjWSXa.jpg,/6SJyjMAPsRHr4MCXiHQYT2EWwuu.jpg,"In Tang Dynasty, a girl escapes in pearl field during Dragon Boat Festival. To learn her past, she joins merchant Yan Zi Jing. She befriends Yue Yun Xiu and gains jewelry guidance from Yan Zi Jing but caught in a trap and nearly killed.",,45,,,Imported from Plex section 2,,,,Yinhekuyu Media,,,1,7,plex,1,2026-03-08T16:48:39.546Z,2026-04-20T05:31:17.016Z,,,,,,"Zhao Lusi, Liu Yuning, Tang Xiaotian, Shang Xinyue, Chloe Xie, Tang Zhenchao, Fu Bohan, Wang Yimiao","[""digital""]",,,,,,,1,0,false,"Zhao Lusi, Liu Yuning, Tang Xiaotian, Shang Xinyue, Chloe Xie, Tang Zhenchao, Fu Bohan, Wang Yimiao"
4122,Strange Planet,tv_series,,2023-08-09T00:00:00.000Z,2023,Digital,,,,,204358,tv,https://www.themoviedb.org/tv/204358,/zM1UUFXEhlc417nshpi3GyG9TzA.jpg,/nPGOwVnAULxHov0i0sror9GM4Ph.jpg,Based on Nathan Pyle's webcomic Strange Planet.,,22,,,Imported from Plex section 2,,,,ShadowMachine,,,1,7,plex,1,2026-03-08T16:48:39.749Z,2026-04-20T05:31:17.302Z,,,,,,"Tunde Adebimpe, Demi Adejuyigbe, Lori Tan Chinn, Danny Pudi, Hannah Einbinder","[""digital""]",,,,,,,1,1,true,"Tunde Adebimpe, Demi Adejuyigbe, Lori Tan Chinn, Danny Pudi, Hannah Einbinder"
4123,The Studio,tv_series,The Studio (2025),2025-03-26T00:00:00.000Z,2025,Digital,,Donald Murphy,,,247767,tv,https://www.themoviedb.org/tv/247767,/2c6ofLTa5CRfeQjVA1bWiYBdxQN.jpg,/j4nrXoHEEHnEgMyoFXUSvXYALFh.jpg,"Desperate for celebrity approval, the newly appointed head of a movie studio and his executive team at Continental Studios must juggle corporate demands with creative ambitions as they try to keep movies alive and relevant.",,30,,,Imported from Plex section 2,,,,Point Grey Pictures,,,1,7,plex,1,2026-03-08T16:48:39.945Z,2026-04-20T05:31:17.565Z,,,,,,"Seth Rogen, Catherine O'Hara, Ike Barinholtz, Chase Sui Wonders, Kathryn Hahn","[""digital""]",,,,,,,1,1,true,"Seth Rogen, Catherine O'Hara, Ike Barinholtz, Chase Sui Wonders, Kathryn Hahn"
4124,Sword Art Online,tv_series,ソードアート・オンライン,2012-06-24T00:00:00.000Z,2012,Digital,,Yoshihiro Kanno,,,45782,tv,https://www.themoviedb.org/tv/45782,/9m8bFIXPg26taNrFSXGwEORVACD.jpg,/z7QKvQbOrIhp9uOT63l9dIgHJrb.jpg,"In the year 2022, thousands of people get trapped in a new virtual MMORPG and the lone wolf player, Kirito, works to escape.",,24,,,Imported from Plex section 2,,,,A-1 Pictures,,,1,7,plex,1,2026-03-08T16:48:40.142Z,2026-04-20T05:31:17.827Z,,,,,,"Yoshitsugu Matsuoka, Haruka Tomatsu, Hiroaki Hirata, Ai Kayano, Rina Hidaka, Hiroki Yasumoto, Isshin Chiba, Kaori Maeda","[""digital""]",,,,,,,4,4,true,"Yoshitsugu Matsuoka, Haruka Tomatsu, Hiroaki Hirata, Ai Kayano, Rina Hidaka, Hiroki Yasumoto, Isshin Chiba, Kaori Maeda"
4125,Synduality Noir,tv_series,SYNDUALITY Noir,2023-07-10T00:00:00.000Z,2023,Digital,,Yusuke Yamamoto,,,210181,tv,https://www.themoviedb.org/tv/210181,/x97QNSsHpHaq3HsbYD5Nhbsmr11.jpg,/gGyMbhL6qxP25VDowuTMrIyyqa2.jpg,"The year is 2242. Kanata wants to be a Drifter and meets Noir, who is a dud Magus with no memories. However, because Noir excels in battle against the Enders, Kanata partners with her and discovers exactly what it takes to be a Drifter.",,25,,,Imported from Plex section 2,,,,8bit,,,1,7,plex,1,2026-03-08T16:48:40.393Z,2026-04-20T05:31:18.200Z,,,,,,"Takeo Otsuka, Aoi Koga, Nagisa Aoyama, Yusuke Kobayashi, Fuminori Komatsu, Konomi Inagaki, Ayaka Ohashi, Taito Ban","[""digital""]",,,,,,,1,1,true,"Takeo Otsuka, Aoi Koga, Nagisa Aoyama, Yusuke Kobayashi, Fuminori Komatsu, Konomi Inagaki, Ayaka Ohashi, Taito Ban"
4126,Takeshi's Castle,tv_series,風雲！たけし城,2023-04-21T00:00:00.000Z,2023,Digital,,Masato Inui,,,225072,tv,https://www.themoviedb.org/tv/225072,/n4Yeff1QRH6YbAXMXbsnIVp0Qrq.jpg,/g88j9MJpduCszCwB5FUR4VaS2jU.jpg,"A brand-new season of Takeshi's Castle and a number of challenging games have been set up. A total of more than 300 participants, selected from more than 1,000 applicants, will attempt to break through the various tricky games.",,60,,,Imported from Plex section 2,,,,TBS,,,1,7,plex,1,2026-03-08T16:48:40.597Z,2026-04-20T05:31:18.500Z,,,,,,"Takeshi Kitano, Hayato Tani, Kuro-chan, Hollywood Zakoshisyoh","[""digital""]",,,,,,,1,1,true,"Takeshi Kitano, Hayato Tani, Kuro-chan, Hollywood Zakoshisyoh"
4127,Tale of the Nine Tailed,tv_series,구미호뎐,2020-10-07T00:00:00.000Z,2020,Digital,,Kang Shin-hyo,,,108284,tv,https://www.themoviedb.org/tv/108284,/jXx9vLO9bwKxl81oVQnzEH7960V.jpg,/oPJQvS8Xyg7chAX0jQoC2smqMxv.jpg,An urban dark fantasy drama about a gumiho who settles into the city and a producer who is after it.,,70,,,Imported from Plex section 2,,,,Studio Dragon,,,1,7,plex,1,2026-03-08T16:48:40.791Z,2026-04-20T05:31:18.777Z,,,,,,"Lee Dong-wook, Cho Bo-ah, Kim Bum, Kim Yong-ji, Hwang Hee, Kim Jung-nan, An Kil-kang, Kim Hee-jung","[""digital""]",,,,,,,2,1,false,"Lee Dong-wook, Cho Bo-ah, Kim Bum, Kim Yong-ji, Hwang Hee, Kim Jung-nan, An Kil-kang, Kim Hee-jung"
4128,Tales of the Tardis,tv_series,,2023-11-01T00:00:00.000Z,2023,Digital,,Ines Mayorga,,,238486,tv,https://www.themoviedb.org/tv/238486,/iKprsshwJR0TESrfJoxJ5SAgvPn.jpg,/eMtglVCZuXX8hO7b9k9n7ihqJbA.jpg,Classic Doctor Who duos are reunited as they board a very special TARDIS on a nostalgic voyage through space and time.,,90,,,Imported from Plex section 2,,,,BBC Studios Productions,,,1,7,plex,1,2026-03-08T16:48:40.996Z,2026-04-20T05:31:19.049Z,,,,,,,"[""digital""]",,,,,,,1,0,false,
4129,The Tall Tales of Jim Bridger,tv_series,,2024-01-11T00:00:00.000Z,2024,Digital,,,,,244744,tv,https://www.themoviedb.org/tv/244744,/7IVzoV4WQApkFjWKJGbUJgmXXBi.jpg,/macO1KTDnmRubW2xAuD2JcPg2Pm.jpg,"Incredible tales from the western frontier inspired by the adventures of mountain man Jim Bridger. As Bridger guides a new wave of Americans heading west, he must help them survive the same life-and-death situations that made him a legend.",,22,,,Imported from Plex section 2,,,,Warm Springs Productions,,,1,7,plex,1,2026-03-08T16:48:41.190Z,2026-04-20T05:31:19.334Z,,,,,,Rib Hillis,"[""digital""]",,,,,,,1,1,true,Rib Hillis
4130,Ted Lasso,tv_series,,2020-08-14T00:00:00.000Z,2020,Digital,,,,,97546,tv,https://www.themoviedb.org/tv/97546,/5fhZdwP1DVJ0FyVH6vrFdHwpXIn.jpg,/gEQkOMmnJcoh9Hh1vk7fpVYnksR.jpg,In a shock development struggling English Premier League team AFC Richmond hires American football coach Ted Lasso as its new manager. Lasso knows nothing about soccer/football. With unshakable enthusiasm and positivity he rises to the challenge but little known to him there are forces within the club that don't want him to succeed.,,30,,,Imported from Plex section 2,,,,Doozer,,,1,7,plex,1,2026-03-08T16:48:41.381Z,2026-04-20T05:31:19.597Z,,,,,,"Jason Sudeikis, Hannah Waddingham, Jeremy Swift, Phil Dunster, Brett Goldstein, Brendan Hunt, Nick Mohammed, Anthony Stewart Head","[""digital""]",,,,,,,3,3,true,"Jason Sudeikis, Hannah Waddingham, Jeremy Swift, Phil Dunster, Brett Goldstein, Brendan Hunt, Nick Mohammed, Anthony Stewart Head"
4131,Terminator: The Sarah Connor Chronicles,tv_series,,2008-01-13T00:00:00.000Z,2008,Digital,,,,,433,tv,https://www.themoviedb.org/tv/433,/vkMRWrVrNeX42ruRV5Q15mlBACG.jpg,/AqZMuwCcMFbKIZigk7OryaUdsXo.jpg,"Set after the events in Terminator 2: Judgment Day (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network Skynet in hopes of preventing Armageddon.",,60,,,Imported from Plex section 2,,,,The Halcyon Company,,,1,7,plex,1,2026-03-08T16:48:41.612Z,2026-04-20T05:31:19.940Z,,,,,,"Lena Headey, Thomas Dekker, Summer Glau, Richard T. Jones, Shirley Manson, Brian Austin Green","[""digital""]",,,,,,,1,0,false,"Lena Headey, Thomas Dekker, Summer Glau, Richard T. Jones, Shirley Manson, Brian Austin Green"
4132,Terra Nova,tv_series,,2011-09-26T00:00:00.000Z,2011,Digital,,,,,32754,tv,https://www.themoviedb.org/tv/32754,/y8dFONeUSXhMHiFecqFoaGI7S6y.jpg,/3kz0Hp1sO7JnHFX8BzTokdxTuwY.jpg,"Centers on the Shannons, an ordinary family from 2149 when the planet is dying, who are transported back 85 million years to prehistoric Earth where they join Terra Nova, a colony of humans with a second chance to build a civilization.",,45,,,Imported from Plex section 2,,,,Amblin Television,,,1,7,plex,1,2026-03-08T16:48:41.817Z,2026-04-20T05:31:20.228Z,,,,,,"Jason O'Mara, Shelley Conn, Christine Adams, Allison Miller, Landon Liboiron, Naomi Scott, Mido Hamada, Alana Mansour","[""digital""]",,,,,,,1,1,true,"Jason O'Mara, Shelley Conn, Christine Adams, Allison Miller, Landon Liboiron, Naomi Scott, Mido Hamada, Alana Mansour"
4133,Theodore Roosevelt,tv_series,,2022-05-30T00:00:00.000Z,2022,Digital,,Malcolm Venville,,,103173,tv,https://www.themoviedb.org/tv/103173,/ytL9AXuy82mxK5zvoAfZ2BtI3u5.jpg,/8N5ESI5yAfY8IVffSevnrxghoXI.jpg,"The two-part premium miniseries event on Theodore Roosevelt, the first modern President of the United States, will provide a rich, panoramic biography weaving Roosevelt's captivating personal story while revealing little-known truths behind his expansive curiosity, restless spirit and the profound, lasting impact he has had on the country.",,106,,,Imported from Plex section 2,,,,Pastimes Productions,,,1,7,plex,1,2026-03-08T16:48:42.026Z,2026-04-20T05:31:20.508Z,,,,,,"Rufus Jones, Greg Kriek, Mark Elderkin, Traverse Le Goff","[""digital""]",,,,,,,1,1,true,"Rufus Jones, Greg Kriek, Mark Elderkin, Traverse Le Goff"
4134,The Three-Body Problem,tv_series,三体,2023-01-15T00:00:00.000Z,2023,Digital,,Barbara Kronenberg,,,229785,tv,https://www.themoviedb.org/tv/229785,/1u1N2YbmF5i4bnRmXhjrzZlTfm0.jpg,/xTyQFxn3R0shdY0XqTpd4LrKOSy.jpg,"In 2007, an abnormal disturbance occurred in the basic sciences on Earth. The whole scientific world was jittery. The mysterious suicide of scientists, countdown, the Science Boundary, the Three-body Problem game... Nanomaterials researcher Wang Miao was taken to the Joint Operations Center by the police officer Shi Qiang and sneaked into an organization called Science Boundary for investigation.",,43,,,Imported from Plex section 2,,,,Linghe Cultural Media,,,1,7,plex,1,2026-03-08T16:48:42.216Z,2026-04-20T05:31:20.847Z,,,,,,"Purnima Grätz, Lilith Julie Johna, Bella Bading, Ines Marie Westernströer, Cedric Sprick, Thomas Krutmann, Linus Moog, Béla Can Leon","[""digital""]",,,,,,,1,1,true,"Purnima Grätz, Lilith Julie Johna, Bella Bading, Ines Marie Westernströer, Cedric Sprick, Thomas Krutmann, Linus Moog, Béla Can Leon"
4135,Thunderbirds,tv_series,,1965-09-15T00:00:00.000Z,1965,Digital,,,,,891,tv,https://www.themoviedb.org/tv/891,/eB9m5com4DBlj8iY1Iwo2OmfDg2.jpg,/7LbWPcttJ5a8YPnwwD7mHNd4D6X.jpg,"The year is 2065. The location is a secret island base. The Tracy family run International Rescue - a top secret organization whose ongoing mission is to aid humanity. With the support of five incredible THUNDERBIRDS craft, the London agent Lady Penelope Creighton-Ward, her butler and ex safe-cracker Parker and genius Brains, the Tracy family battle the forces of evil.",,50,,,Imported from Plex section 2,,,,AP Films,,,1,7,plex,1,2026-03-08T16:48:42.409Z,2026-04-20T05:31:21.168Z,,,,,,"Peter Dyneley, Matt Zimmerman, Shane Rimmer, Ray Barrett, Sylvia Anderson, David Holliday, David Graham, Christine Finn","[""digital""]",,,,,,,2,2,true,"Peter Dyneley, Matt Zimmerman, Shane Rimmer, Ray Barrett, Sylvia Anderson, David Holliday, David Graham, Christine Finn"
4136,Time Team,tv_series,,1994-01-16T00:00:00.000Z,1994,Digital,,,,,2863,tv,https://www.themoviedb.org/tv/2863,/1LXvcjdQMsb9094a4cNGdk0S6QC.jpg,/cz1wf1rJcTecfoswye5rXxpL36E.jpg,A group of archaeologists have 3 days to discover historical artifacts in different sites around Britain.,,50,,,Imported from Plex section 2,,,,The Picture House Television Company,,,1,7,plex,1,2026-03-08T16:48:42.613Z,2026-04-20T05:31:21.456Z,,,,,,"Gus Casely-Hayford, Natalie Haynes, Carenza Lewis, John Gater, Stewart Ainsworth, Helen Geake, Matt Williams, Derek Pitman","[""digital""]",,,,,,,10,8,false,"Gus Casely-Hayford, Natalie Haynes, Carenza Lewis, John Gater, Stewart Ainsworth, Helen Geake, Matt Williams, Derek Pitman"
